source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0022406,membrane docking,0.03173409576819096,True,"""The initial attachment of a membrane or protein to a target membrane. Docking requires only that the proteins come close enough to interact and adhere."" [GOC:isa_complete, PMID:27875684]",88,7396,44,20972,0.005949161709031909,0.5,query_1,['GO:0009987']
GO:BP,GO:0031102,neuron projection regeneration,0.032136425956703615,True,"""The regrowth of neuronal processes such as axons or dendrites in response to their loss or damage."" [GOC:dgh, GOC:dph, GOC:tb]",51,7396,28,20972,0.0037858301784748512,0.5490196078431373,query_1,"['GO:0031099', 'GO:0031175', 'GO:0033554']"
GO:BP,GO:0071616,acyl-CoA biosynthetic process,0.032136425956703615,True,"""The chemical reactions and pathways resulting in the formation of acyl-CoA, any derivative of coenzyme A in which the sulfhydryl group is in thiolester linkage with an acyl group."" [GOC:cjk]",51,7396,28,20972,0.0037858301784748512,0.5490196078431373,query_1,"['GO:0006637', 'GO:0044272', 'GO:0072522', 'GO:1901293']"
GO:BP,GO:0061462,protein localization to lysosome,0.032136425956703615,True,"""A process in which a protein is transported to, or maintained in, a location within a lysosome."" [GOC:dph]",51,7396,28,20972,0.0037858301784748512,0.5490196078431373,query_1,['GO:0072665']
GO:BP,GO:0006906,vesicle fusion,0.03219077986963286,True,"""Fusion of the membrane of a transport vesicle with its target membrane."" [GOC:jid]",129,7396,61,20972,0.008247701460248783,0.4728682170542636,query_1,"['GO:0016050', 'GO:0016192', 'GO:0090174']"
GO:BP,GO:0007041,lysosomal transport,0.03219077986963286,True,"""The directed movement of substances into, out of or within a lysosome."" [GOC:ai]",129,7396,61,20972,0.008247701460248783,0.4728682170542636,query_1,['GO:0007034']
GO:BP,GO:0006476,protein deacetylation,0.032232089700625764,True,"""The removal of an acetyl group from a protein amino acid. An acetyl group is CH3CO-, derived from acetic [ethanoic] acid."" [GOC:ai]",25,7396,16,20972,0.002163331530557058,0.64,query_1,['GO:0035601']
GO:BP,GO:0060390,regulation of SMAD protein signal transduction,0.03225920371104758,True,"""Any process that modulates the rate, frequency or extent of SMAD protein signal transduction."" [GOC:BHF, GOC:dph, GOC:tb]",67,7396,35,20972,0.004732287723093564,0.5223880597014925,query_1,"['GO:0060395', 'GO:1902531']"
GO:BP,GO:0045069,regulation of viral genome replication,0.03225920371104758,True,"""Any process that modulates the frequency, rate or extent of viral genome replication."" [GOC:ai]",81,7396,41,20972,0.005543537047052461,0.5061728395061729,query_1,"['GO:0019079', 'GO:1903900']"
GO:BP,GO:0043173,nucleotide salvage,0.032466299377338234,True,"""Any process which produces a nucleotide, a compound consisting of a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the glycose moiety, from derivatives of it without de novo synthesis."" [GOC:jl]",17,7396,12,20972,0.0016224986479177934,0.7058823529411765,query_1,"['GO:0009165', 'GO:0043094']"
GO:BP,GO:0043217,myelin maintenance,0.032466299377338234,True,"""The process of preserving the structure and function of mature myelin. This includes maintaining the compact structure of myelin necessary for its electrical insulating characteristics as well as the structure of non-compact regions such as Schmidt-Lantermann clefts and paranodal loops. This does not include processes responsible for maintaining the nodes of Ranvier, which are not part of the myelin sheath."" [GOC:dgh]",17,7396,12,20972,0.0016224986479177934,0.7058823529411765,query_1,"['GO:0007009', 'GO:0042552']"
GO:BP,GO:0002756,MyD88-independent toll-like receptor signaling pathway,0.032466299377338234,True,"""A toll-like receptor signaling pathway not relying on the MyD88 adaptor molecule. Toll-like receptors directly bind pattern motifs from a variety of microbial sources to initiate innate an immune response."" [GOC:add, ISBN:0781735149, PMID:12467241, PMID:12524386, PMID:12855817, PMID:15585605, PMID:15728447]",17,7396,12,20972,0.0016224986479177934,0.7058823529411765,query_1,['GO:0002224']
GO:BP,GO:0032717,negative regulation of interleukin-8 production,0.032466299377338234,True,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of interleukin-8 production."" [GOC:mah]",17,7396,12,20972,0.0016224986479177934,0.7058823529411765,query_1,"['GO:0001818', 'GO:0032637', 'GO:0032677']"
GO:BP,GO:0006457,protein folding,0.032584942334937174,True,"""The process of assisting in the covalent and noncovalent assembly of single chain polypeptides or multisubunit complexes into the correct tertiary structure."" [GOC:go_curators, GOC:rb]",196,7396,88,20972,0.011898323418063819,0.4489795918367347,query_1,"['GO:0009987', 'GO:0051604']"
GO:BP,GO:1900151,"regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",0.03292596799543152,True,"""Any process that modulates the frequency, rate or extent of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay."" [GOC:mcc, GOC:TermGenie]",23,7396,15,20972,0.0020281233098972417,0.6521739130434783,query_1,"['GO:0000288', 'GO:0043488']"
GO:BP,GO:0051560,mitochondrial calcium ion homeostasis,0.03292596799543152,True,"""Any process involved in the maintenance of an internal steady state of calcium ions within the cytoplasm of a cell or between mitochondria and their surroundings."" [GOC:ai, GOC:mah]",23,7396,15,20972,0.0020281233098972417,0.6521739130434783,query_1,['GO:0006874']
GO:BP,GO:0060907,positive regulation of macrophage cytokine production,0.03292596799543152,True,"""Any process that increases the rate, frequency or extent of macrophage cytokine production. Macrophage cytokine production is the appearance of a chemokine due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:dph, GOC:tb]",23,7396,15,20972,0.0020281233098972417,0.6521739130434783,query_1,"['GO:0010934', 'GO:0010935', 'GO:0061081']"
GO:BP,GO:0006275,regulation of DNA replication,0.03309203175979404,True,"""Any process that modulates the frequency, rate or extent of DNA replication."" [GOC:go_curators]",117,7396,56,20972,0.0075716603569497025,0.47863247863247865,query_1,"['GO:0006260', 'GO:0051052']"
GO:BP,GO:0043516,"regulation of DNA damage response, signal transduction by p53 class mediator",0.03316851213844298,True,"""Any process that modulates the frequency, rate or extent of the cascade of processes induced by the cell cycle regulator phosphoprotein p53, or an equivalent protein, in response to the detection of DNA damage."" [GOC:jl]",40,7396,23,20972,0.0031097890751757705,0.575,query_1,"['GO:0030330', 'GO:0080135', 'GO:1901796']"
GO:BP,GO:0120033,negative regulation of plasma membrane bounded cell projection assembly,0.03316851213844298,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of plasma membrane bounded cell projection assembly."" [GOC:krc]",40,7396,23,20972,0.0031097890751757705,0.575,query_1,"['GO:0031345', 'GO:0120031', 'GO:0120032']"
GO:BP,GO:0097320,plasma membrane tubulation,0.033186601678526904,True,"""A membrane tubulation process occurring in a plasma membrane."" [GOC:BHF, GOC:pr, PMID:15252009, PMID:20730103]",19,7396,13,20972,0.0017577068685776095,0.6842105263157895,query_1,['GO:0007009']
GO:BP,GO:2000811,negative regulation of anoikis,0.033186601678526904,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of anoikis."" [GOC:obol]",19,7396,13,20972,0.0017577068685776095,0.6842105263157895,query_1,"['GO:0043066', 'GO:0043276', 'GO:2000209']"
GO:BP,GO:0046328,regulation of JNK cascade,0.03320657119983315,True,"""Any process that modulates the frequency, rate or extent of signal transduction mediated by the JNK cascade."" [GOC:bf]",139,7396,65,20972,0.008788534342888048,0.4676258992805755,query_1,"['GO:0007254', 'GO:0043408']"
GO:BP,GO:0006400,tRNA modification,0.033290437863817704,True,"""The covalent alteration of one or more nucleotides within a tRNA molecule to produce a tRNA molecule with a sequence that differs from that coded genetically."" [GOC:curators]",93,7396,46,20972,0.006219578150351541,0.4946236559139785,query_1,"['GO:0008033', 'GO:0009451']"
GO:BP,GO:0051960,regulation of nervous system development,0.033290437863817704,True,"""Any process that modulates the frequency, rate or extent of nervous system development, the origin and formation of nervous tissue."" [GOC:ai]",430,7396,179,20972,0.024202271498107084,0.41627906976744183,query_1,"['GO:0007399', 'GO:2000026']"
GO:BP,GO:0006887,exocytosis,0.033311364140488714,True,"""A process of secretion by a cell that results in the release of intracellular molecules (e.g. hormones, matrix proteins) contained within a membrane-bounded vesicle. Exocytosis can occur either by full fusion, when the vesicle collapses into the plasma membrane, or by a kiss-and-run mechanism that involves the formation of a transient contact, a pore, between a granule (for example of chromaffin cells) and the plasma membrane. The latter process most of the time leads to only partial secretion of the granule content. Exocytosis begins with steps that prepare vesicles for fusion with the membrane (tethering and docking) and ends when molecules are secreted from the cell."" [GOC:mah, ISBN:0716731363, PMID:22323285]",352,7396,149,20972,0.0201460248783126,0.42329545454545453,query_1,"['GO:0016192', 'GO:0032940']"
GO:BP,GO:0060429,epithelium development,0.033819394274487616,True,"""The process whose specific outcome is the progression of an epithelium over time, from its formation to the mature structure. An epithelium is a tissue that covers the internal or external surfaces of an anatomical structure."" [GOC:dph, GOC:mtg_lung]",1234,7396,480,20972,0.06489994591671173,0.3889789303079417,query_1,['GO:0009888']
GO:BP,GO:0007224,smoothened signaling pathway,0.03413484149851174,True,"""The series of molecular signals generated as a consequence of activation of the transmembrane protein Smoothened."" [GOC:mah, PMID:15057936, PMID:15205520]",149,7396,69,20972,0.009329367225527312,0.46308724832214765,query_1,['GO:0007166']
GO:BP,GO:0071763,nuclear membrane organization,0.03449216856940242,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the nuclear inner or outer membrane."" [GOC:mah]",49,7396,27,20972,0.0036506219578150353,0.5510204081632653,query_1,"['GO:0006998', 'GO:0061024']"
GO:BP,GO:0042149,cellular response to glucose starvation,0.03449216856940242,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of deprivation of glucose."" [GOC:jl]",49,7396,27,20972,0.0036506219578150353,0.5510204081632653,query_1,['GO:0009267']
GO:BP,GO:0051402,neuron apoptotic process,0.03449216856940242,True,"""Any apoptotic process in a neuron, the basic cellular unit of nervous tissue. Each neuron consists of a body, an axon, and dendrites. Their purpose is to receive, conduct, and transmit impulses in the nervous system."" [CL:0000540, GOC:mtg_apoptosis]",293,7396,126,20972,0.01703623580313683,0.4300341296928328,query_1,['GO:0006915']
GO:BP,GO:0010824,regulation of centrosome duplication,0.03449216856940242,True,"""Any process that modulates the frequency, rate or extent of centrosome duplication. Centrosome duplication is the replication of a centrosome, a structure comprised of a pair of centrioles and peri-centriolar material from which a microtubule spindle apparatus is organized."" [GOC:dph, GOC:tb]",49,7396,27,20972,0.0036506219578150353,0.5510204081632653,query_1,"['GO:0046605', 'GO:0051298']"
GO:BP,GO:0031670,cellular response to nutrient,0.03449216856940242,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nutrient stimulus."" [GOC:mah]",49,7396,27,20972,0.0036506219578150353,0.5510204081632653,query_1,"['GO:0007584', 'GO:0031669', 'GO:0070887']"
GO:BP,GO:0001525,angiogenesis,0.03484218703342889,True,"""Blood vessel formation when new vessels emerge from the proliferation of pre-existing blood vessels."" [ISBN:0878932453]",546,7396,223,20972,0.030151433207138995,0.4084249084249084,query_1,"['GO:0048514', 'GO:0048646']"
GO:BP,GO:0010632,regulation of epithelial cell migration,0.03486582694395432,True,"""Any process that modulates the frequency, rate or extent of epithelial cell migration."" [GOC:BHF, GOC:dph, GOC:tb]",65,7396,34,20972,0.004597079502433748,0.5230769230769231,query_1,"['GO:0010631', 'GO:0030334', 'GO:0051239']"
GO:BP,GO:0006903,vesicle targeting,0.03486582694395432,True,"""The process in which vesicles are directed to specific destination membranes. Targeting involves coordinated interactions among cytoskeletal elements (microtubules or actin filaments), motor proteins, molecules at the vesicle membrane and target membrane surfaces, and vesicle cargo."" [GOC:mah, PMID:17335816]",65,7396,34,20972,0.004597079502433748,0.5230769230769231,query_1,"['GO:0009987', 'GO:0016192', 'GO:0051650']"
GO:BP,GO:0050688,regulation of defense response to virus,0.03486582694395432,True,"""Any process that modulates the frequency, rate or extent of the antiviral response of a cell or organism."" [GOC:ai]",65,7396,34,20972,0.004597079502433748,0.5230769230769231,query_1,"['GO:0002831', 'GO:0031347', 'GO:0032101', 'GO:0051607']"
GO:BP,GO:0000910,cytokinesis,0.03494699914814612,True,"""The division of the cytoplasm and the plasma membrane of a cell and its partitioning into two daughter cells."" [GOC:mtg_cell_cycle]",194,7396,87,20972,0.011763115197404002,0.4484536082474227,query_1,"['GO:0022402', 'GO:0051301']"
